#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:all_aligned_unique" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:all_aligned_unique" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:all_aligned_unique" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.all_aligned_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:all_aligned_unique" name="distribution" x="@birthRate.t:all_aligned_unique">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@all_aligned_unique" id="treeLikelihood.all_aligned_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_aligned_unique">
#            <siteModel id="SiteModel.s:all_aligned_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:all_aligned_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:all_aligned_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_aligned_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:all_aligned_unique" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:all_aligned_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:all_aligned_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
8331000	-151883.26349936015	-161575.71633030078	9692.452830940625	-161575.71633030078	0.19362867541987736	1.5749875966953188	9692.452830940625	1024.5540163787464
8332000	-151948.13868518954	-161624.09442235628	9675.955737166756	-161624.09442235628	0.19385353539493025	1.5903107475614922	9675.955737166756	993.827065513813
8333000	-151945.18946493627	-161606.70165301554	9661.512188079283	-161606.70165301554	0.19725398029798044	1.605068951078867	9661.512188079283	1031.1599829464121
8334000	-151894.55595380598	-161557.97644746533	9663.420493659345	-161557.97644746533	0.19996870019594923	1.603287556956116	9663.420493659345	1027.3265235299045
8335000	-151910.68532232798	-161576.6025999958	9665.917277667808	-161576.6025999958	0.20137259582354933	1.6004771668308937	9665.917277667808	1043.024918268537
8336000	-151941.87634707885	-161616.0502480365	9674.173900957658	-161616.0502480365	0.1962842475208018	1.592822699516163	9674.173900957658	1026.7875640683706
8337000	-151931.63063929314	-161572.8298737347	9641.199234441556	-161572.8298737347	0.2007565910749675	1.6237000769305254	9641.199234441556	1050.5833851401428
8338000	-151935.01818100212	-161601.65862039672	9666.640439394589	-161601.65862039672	0.19718203528662268	1.5999415642224684	9666.640439394589	1001.0988160756494
8339000	-151879.4289107981	-161542.19348592125	9662.764575123138	-161542.19348592125	0.19658917463074246	1.603443530934166	9662.764575123138	990.3868388566738
8340000	-151890.15497305332	-161596.70096571656	9706.545992663245	-161596.70096571656	0.19224507872229152	1.5613041695288352	9706.545992663245	1027.131964655083
8341000	-151968.94796843064	-161647.5281095449	9678.580141114231	-161647.5281095449	0.20064011290565814	1.5881319381372183	9678.580141114231	1050.198641267134
8342000	-151954.9864816218	-161632.1671996228	9677.180718001007	-161632.1671996228	0.19574340400301152	1.5898486790878674	9677.180718001007	1018.074001235458
8343000	-151971.48026044952	-161656.1038140013	9684.623553551795	-161656.1038140013	0.198741487157313	1.5826050012152242	9684.623553551795	1038.8956400203667
8344000	-151987.90314637858	-161654.86852804982	9666.96538167125	-161654.86852804982	0.19968039964290019	1.5997900415439648	9666.96538167125	1030.60513665135
8345000	-151945.262568581	-161603.39237385712	9658.129805276125	-161603.39237385712	0.20203105171500288	1.6085111374720826	9658.129805276125	1023.018622922382
8346000	-151903.3986325761	-161573.51896291287	9670.120330336777	-161573.51896291287	0.19928069450574035	1.5958732777278626	9670.120330336777	987.7217403057251
8347000	-151884.99142263606	-161572.4586466868	9687.467224050759	-161572.4586466868	0.19852898456189816	1.5790799237948943	9687.467224050759	1066.5072625311734
8348000	-151884.6580740626	-161543.1223049002	9658.464230837588	-161543.1223049002	0.19662415622467377	1.6074847852277176	9658.464230837588	1046.1470004607509
8349000	-151927.35073025696	-161600.5558647939	9673.205134536916	-161600.5558647939	0.19957519855141304	1.593467646395194	9673.205134536916	1043.7916329690352
8350000	-151905.5083618472	-161593.5370079664	9688.028646119204	-161593.5370079664	0.1990441078804331	1.579272618561686	9688.028646119204	1043.3729842756827
8351000	-151923.01874615301	-161590.5657676993	9667.547021546285	-161590.5657676993	0.19659752464686875	1.5992186365276235	9667.547021546285	1031.0322622877193
8352000	-151907.37095283525	-161590.35835820218	9682.98740536692	-161590.35835820218	0.19887366615186242	1.5839659847257601	9682.98740536692	1049.1306366601057
8353000	-151943.8551733455	-161614.08494162388	9670.229768278361	-161614.08494162388	0.19922346906777547	1.5966083598519962	9670.229768278361	1011.5502482536062
8354000	-151920.90395732058	-161590.02965478023	9669.12569745964	-161590.02965478023	0.2008243697777466	1.5977384980517917	9669.12569745964	1014.7946474134956
8355000	-151945.0155997536	-161612.2883871956	9667.27278744198	-161612.2883871956	0.19773800597975216	1.5995367462232253	9667.27278744198	1011.9683516352197
8356000	-151917.15167876077	-161583.0755087287	9665.923829967945	-161583.0755087287	0.20091783693124088	1.6007453541839904	9665.923829967945	1033.4091010995862
8357000	-151956.93038233597	-161605.75089138155	9648.82050904558	-161605.75089138155	0.20375951200237288	1.6177748451782352	9648.82050904558	1011.2182649929917
8358000	-151948.29502992527	-161621.28426305632	9672.989233131055	-161621.28426305632	0.19887643420359408	1.5939637333073764	9672.989233131055	1028.6641019311703
8359000	-151950.9148942044	-161610.94896261548	9660.034068411083	-161610.94896261548	0.19998920433368902	1.6060816614474673	9660.034068411083	987.6505975846288
8360000	-151913.07407645136	-161586.23836547486	9673.164289023498	-161586.23836547486	0.19946668210540838	1.593782691662322	9673.164289023498	1029.882817924943
8361000	-151962.33496304572	-161619.67776889558	9657.342805849868	-161619.67776889558	0.19907273359095728	1.6092642954837595	9657.342805849868	1024.0647176861196
8362000	-151910.06438402264	-161598.3721452372	9688.30776121456	-161598.3721452372	0.19572464234144035	1.5786780424095526	9688.30776121456	1009.8549001702072
8363000	-151899.976815913	-161566.04244369987	9666.065627786887	-161566.04244369987	0.19727733470091321	1.6006390019436831	9666.065627786887	1031.9060709251473
8364000	-151939.26351143987	-161625.58975506428	9686.326243624408	-161625.58975506428	0.19918605598867795	1.5806742612337743	9686.326243624408	1053.0858507212797
8365000	-151937.5731467769	-161596.6388478543	9659.065701077412	-161596.6388478543	0.19901681554057657	1.6075726870618248	9659.065701077412	1024.6774363374739
8366000	-151937.48128637514	-161601.60699013018	9664.125703755031	-161601.60699013018	0.20178897499641227	1.6017467451866942	9664.125703755031	1053.2629881534483
8367000	-151984.32665650087	-161643.46517381392	9659.13851731304	-161643.46517381392	0.20248173937408476	1.6065557826394974	9659.13851731304	1051.8953414314803
8368000	-151897.0070207882	-161571.6117950925	9674.60477430429	-161571.6117950925	0.199448491940955	1.5922515966837254	9674.60477430429	1038.7593765678844
8369000	-151912.8148261651	-161589.7004410942	9676.885614929119	-161589.7004410942	0.19897771620489646	1.5887213031333436	9676.885614929119	983.215936023504
8370000	-151920.97441301498	-161585.70695678963	9664.732543774655	-161585.70695678963	0.2000973254000329	1.5995810286182819	9664.732543774655	1077.6323085837723
8371000	-151926.69881576416	-161605.21095908302	9678.512143318865	-161605.21095908302	0.19848740230208142	1.5885953307840948	9678.512143318865	1024.9423800987809
8372000	-151930.60774066587	-161601.19950261866	9670.59176195279	-161601.19950261866	0.1995652715720322	1.5961396205342682	9670.59176195279	1037.740259716896
8373000	-151957.4326971715	-161621.70917562538	9664.276478453878	-161621.70917562538	0.19841334734014787	1.6010777934687856	9664.276478453878	1062.590553742852
8374000	-151936.6319708475	-161610.9690454162	9674.337074568713	-161610.9690454162	0.1997720859162391	1.592663005367561	9674.337074568713	1026.9708638586512
8375000	-151941.72986907145	-161601.04867509927	9659.318806027828	-161601.04867509927	0.2013046822432642	1.6070439933414757	9659.318806027828	1036.4921956395551
8376000	-151911.26487102784	-161576.11639028654	9664.851519258704	-161576.11639028654	0.2010414970789265	1.6011379467029228	9664.851519258704	986.3798805680052
8377000	-151872.2161470301	-161563.4355753208	9691.219428290698	-161563.4355753208	0.1949155196658504	1.575317450010176	9691.219428290698	1071.7416767751808
8378000	-151903.73123737564	-161578.5003574921	9674.76912011647	-161578.5003574921	0.19835530300081128	1.5922228238492269	9674.76912011647	1018.6568187220835
8379000	-151848.11575192315	-161517.52714753148	9669.411395608318	-161517.52714753148	0.19825166506599132	1.5972200596089012	9669.411395608318	1002.6091594044933
8380000	-151923.9196672029	-161581.75902616623	9657.839358963323	-161581.75902616623	0.1961191695983966	1.60859919340614	9657.839358963323	1032.3327556000138
8381000	-151882.36009070717	-161566.32562373672	9683.965533029539	-161566.32562373672	0.19761579202515145	1.5829692416699437	9683.965533029539	1009.5845798498674
8382000	-151889.9286642189	-161576.61092177586	9686.682257556964	-161576.61092177586	0.19549681318219644	1.5803168287739884	9686.682257556964	1053.7230643198943
8383000	-151865.10775245368	-161547.39026373465	9682.28251128097	-161547.39026373465	0.1979072653656097	1.5847432287193919	9682.28251128097	1013.4883548297316
8384000	-151863.1950614379	-161546.0752276658	9682.88016622789	-161546.0752276658	0.19843181968302237	1.5841871995915995	9682.88016622789	1014.9116222803993
8385000	-151911.82879306932	-161576.81676257745	9664.987969508142	-161576.81676257745	0.1999756667669873	1.6011435850228743	9664.987969508142	1048.6517159275102
8386000	-151896.23628324558	-161544.06315507944	9647.826871833853	-161544.06315507944	0.2062037888376119	1.618488327876646	9647.826871833853	1026.582785674314
8387000	-151903.86828291632	-161581.99726402224	9678.128981105918	-161581.99726402224	0.19615614963423333	1.5882434073854845	9678.128981105918	996.1553045037949
8388000	-151934.15027780572	-161596.9361226864	9662.785844880682	-161596.9361226864	0.1975934424811704	1.6039498153621694	9662.785844880682	1009.7574494335187
8389000	-151840.81037680712	-161508.15912550813	9667.348748701015	-161508.15912550813	0.20504412894426305	1.5992758749825307	9667.348748701015	1037.3147170906034
8390000	-151892.95525802523	-161577.13187189386	9684.17661386861	-161577.13187189386	0.19618810855131727	1.583029586337273	9684.17661386861	1021.3275112647005
8391000	-151913.0816387628	-161574.78681058684	9661.705171824047	-161574.78681058684	0.19951160593552925	1.603924637703909	9661.705171824047	979.2308777205112
8392000	-151939.66972743924	-161604.53625889946	9664.866531460222	-161604.53625889946	0.19893144332750445	1.6019404419254535	9664.866531460222	1020.3628259313884
8393000	-151874.03960269844	-161562.36025876793	9688.320656069496	-161562.36025876793	0.1970390406547607	1.5786803180297455	9688.320656069496	1010.2761478432406
8394000	-151907.2191800869	-161575.43595776416	9668.216777677259	-161575.43595776416	0.20170838728544607	1.5983441201156425	9668.216777677259	1000.3720814333612
8395000	-151896.03866619946	-161567.3503312331	9671.311665033636	-161567.3503312331	0.20002288882980632	1.5956221496632204	9671.311665033636	1024.5409855091737
8396000	-151883.57805959583	-161569.92716218124	9686.349102585387	-161569.92716218124	0.19472141971425308	1.5809825382010794	9686.349102585387	1032.1542209731058
8397000	-151914.1362527693	-161584.7294779522	9670.593225182904	-161584.7294779522	0.19839914485020674	1.596328872120785	9670.593225182904	1020.856265256242
8398000	-151890.25345423876	-161551.44935103063	9661.195896791882	-161551.44935103063	0.19982593808807086	1.6051643003536484	9661.195896791882	1038.6358533611144
8399000	-151895.69205412446	-161565.6072670518	9669.915212927324	-161565.6072670518	0.20121592944445685	1.5965640354140196	9669.915212927324	1045.4365525433795
8400000	-151932.94572878125	-161601.83711850605	9668.891389724799	-161601.83711850605	0.1962417120599392	1.5967934157404178	9668.891389724799	1061.5702032194972
8401000	-151887.21213680034	-161572.76408029886	9685.551943498516	-161572.76408029886	0.1995833773314738	1.5817480664257653	9685.551943498516	1034.3315647534173
8402000	-151964.52472986377	-161631.09233312221	9666.567603258436	-161631.09233312221	0.19588874938630063	1.599545427906719	9666.567603258436	1050.755077180325
8403000	-151933.85773652312	-161603.76143119964	9669.90369467653	-161603.76143119964	0.1948840313376132	1.5969324185572256	9669.90369467653	1031.0649154929827
8404000	-151865.91829424337	-161553.30603196376	9687.387737720397	-161553.30603196376	0.1998262027701244	1.5799177338051102	9687.387737720397	1023.4710427437417
8405000	-151924.33571261368	-161585.84916247806	9661.513449864366	-161585.84916247806	0.20226613965738616	1.6050250257047785	9661.513449864366	1032.9442504312453
8406000	-151972.39341719885	-161656.76781916933	9684.374401970465	-161656.76781916933	0.19756395252199133	1.5825223347811352	9684.374401970465	1053.2530373563407
8407000	-151923.6799327386	-161592.8596479926	9669.179715254002	-161592.8596479926	0.19648823991645903	1.5952118240233097	9669.179715254002	1080.746164130893
8408000	-151878.05367820355	-161525.94061608857	9647.886937885018	-161525.94061608857	0.20435229124661336	1.6185495361699935	9647.886937885018	993.6367748582405
8409000	-151902.87541773584	-161581.49527043576	9678.61985269992	-161581.49527043576	0.19557488686084745	1.5884920409114092	9678.61985269992	1027.7218240637435
8410000	-151905.34875479134	-161576.46705782812	9671.118303036783	-161576.46705782812	0.19733954194778347	1.5952680138587136	9671.118303036783	1049.419352065487
8411000	-151919.08737339205	-161612.40367272068	9693.31629932865	-161612.40367272068	0.19782282200148538	1.5742045760321173	9693.31629932865	1028.8002351676785
8412000	-151919.16420994184	-161582.11481018487	9662.950600243026	-161582.11481018487	0.20072720361668606	1.6000915932637334	9662.950600243026	951.2813583286031
8413000	-151950.12022932604	-161631.68670831874	9681.566478992696	-161631.68670831874	0.19864544675067433	1.584919345818965	9681.566478992696	998.6636980324128
8414000	-151990.22460621945	-161654.84895468887	9664.624348469426	-161654.84895468887	0.20003857449654608	1.6010938258705738	9664.624348469426	1056.6946719528878
8415000	-151957.67769528643	-161632.21285933602	9674.535164049603	-161632.21285933602	0.20223706283228074	1.591828160572047	9674.535164049603	1054.1146932949634
8416000	-151926.92038286707	-161605.7728576321	9678.852474765039	-161605.7728576321	0.1958904284142278	1.587949268076347	9678.852474765039	1006.7276007803272
8417000	-151967.80438778113	-161640.3162994008	9672.51191161967	-161640.3162994008	0.19829829437797972	1.5939544146495204	9672.51191161967	1049.037063820961
8418000	-151930.022198704	-161615.07348324725	9685.051284543231	-161615.07348324725	0.1989473267321617	1.5822398062910041	9685.051284543231	1032.2131675867188
8419000	-152002.423698088	-161654.28543981112	9651.861741723109	-161654.28543981112	0.20222728875533755	1.6144672173700247	9651.861741723109	990.8521870443323
8420000	-151985.22684715118	-161658.0019881611	9672.77514100993	-161658.0019881611	0.19736492438936556	1.5931405173434792	9672.77514100993	1061.4653133885004
8421000	-151969.1003715056	-161645.23094161315	9676.130570107543	-161645.23094161315	0.20004221404233957	1.5909187064480783	9676.130570107543	1025.8116624129095
8422000	-151953.3822035797	-161633.49043207153	9680.108228491812	-161633.49043207153	0.19881122108140137	1.586860996997609	9680.108228491812	1043.4954332847292
8423000	-151959.44493335206	-161626.01986543238	9666.5749320803	-161626.01986543238	0.20264447080538045	1.6001911520689416	9666.5749320803	1029.220177088226
8424000	-151943.24332993443	-161637.48090632237	9694.237576387926	-161637.48090632237	0.19276008440560535	1.573121807521876	9694.237576387926	1019.0567807993494
8425000	-151930.51210470943	-161598.89304036164	9668.3809356522	-161598.89304036164	0.20119765704300346	1.598405017198697	9668.3809356522	1009.5334817630185
8426000	-151958.34666083532	-161604.3827037663	9646.03604293098	-161604.3827037663	0.20268899693941023	1.6203619163040084	9646.03604293098	991.450482511651
8427000	-151914.6547346523	-161573.4740334413	9658.819298789023	-161573.4740334413	0.20080969952915656	1.6070992047035833	9658.819298789023	1047.137236100505
8428000	-151955.47032476903	-161613.10709285623	9657.6367680872	-161613.10709285623	0.20380349160849923	1.6084202693231537	9657.6367680872	1042.9275709449726
8429000	-151968.01898978095	-161642.48188799483	9674.462898213878	-161642.48188799483	0.19656646974059272	1.590970238283296	9674.462898213878	1071.462991333072
8430000	-151954.01890374842	-161623.65728372737	9669.638379978955	-161623.65728372737	0.20173346858751914	1.5971951930598145	9669.638379978955	1011.6978185362362
8431000	-151970.81680394607	-161634.07914758875	9663.262343642691	-161634.07914758875	0.20022760469881218	1.6025979705159619	9663.262343642691	1052.6437580019863
8432000	-151955.13355655342	-161606.4883088871	9651.354752333678	-161606.4883088871	0.20169576581480533	1.6151418858731281	9651.354752333678	997.1310240680313
8433000	-151920.88135998038	-161599.0123297491	9678.130969768716	-161599.0123297491	0.1964535017790714	1.5888847673273687	9678.130969768716	1037.1090959737544
8434000	-151960.0490135214	-161635.80444125325	9675.755427731852	-161635.80444125325	0.1951469844279438	1.5912843511282415	9675.755427731852	1025.855696695868
8435000	-151980.29944213136	-161645.3265629007	9665.027120769348	-161645.3265629007	0.19781987516309094	1.6011807795852564	9665.027120769348	1046.8972982003309
8436000	-151967.2818353847	-161630.3658567714	9663.084021386678	-161630.3658567714	0.20131955334109472	1.6026149617454297	9663.084021386678	1055.5442452766363
8437000	-151961.78546413654	-161637.87690390088	9676.09143976433	-161637.87690390088	0.2035413129041562	1.5908171716860071	9676.09143976433	1011.7179738889305
